MaTin;TenDuAn;Phuong;Duong;Gia(ty);DienTich;ThanhPho;Quan;MoTaNgan;SoPhongNgu;NoiThat;SoTang;MatTien;DuongVao;id;KieuNha
36985025;Cam đoan giá thật không ảo 100%, DT 6x21m giá 16,8 tỷ, 10.5x21m giá 25.5 tỷ LH Mr Châu 0933 492 ***;Phú Mỹ;Hoàng Quốc Việt;16.8;126;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Khu dân cư Phú Mỹ;7;Có;4;39.22 m;211.64 m;1352;Nhà biệt thự, liền kề 
40112057;CHDV HXH 8m Lý Thường Kiệt, Tân Bình 8x31m, 6 tầng 41PN thu nhập gần 3tỷ năm. Giảm 5tỷ bán gấp;9;Lý Thường Kiệt;38.0;220;Hồ Chí Minh;Tân Bình;Nhà riêng tại phố Lý Thường Kiệt;41;Có;1;8 m;8 m;1353;Nhà riêng 
35780954;Tôi là chính chủ cần tiền bán gấp căn nhà phố Him Lam 5x20m, full nội thất, có thang máy giá 22 tỷ;Tân Hưng;;22.0;100;Hồ Chí Minh;Quận 7;Nhà mặt phố tại Khu đô thị Him Lam Kênh Tẻ;4;Không;4;45.77 m;421.78 m;1354;Nhà mặt phố 
41081902;Xoay vốn kinh doanh cần bán nhà Đ. Phan Đình Phùng, P.3, Phú Nhuận. DT 48m2(4x12). Giá: 3tỷ86tr;3;Phan Đình Phùng;3.86;48;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Phan Đình Phùng;2;Có;2;4 m;5 m;1355;Nhà riêng 
37208694;Rổ hàng sang nhượng Kim Sơn - Cam đoan giá tốt nhất thị trường 5x20 giá 12,5 tỷ, 10x20 giá 26 tỷ;Tân Phong;Nguyễn Hữu Thọ;12.5;100;Hồ Chí Minh;Quận 7;Đất nền dự án tại Khu dân cư Kim Sơn;2;Không;5;46.2 m;424.94 m;1356;Đất nền dự án 
41081900;Cần tiền giảm giá - bán gấp nhà 3 tầng 72.5m2 (4.2x17) sân đậu ô tô - giá 5.5 tỷ thương lượng;Linh Đông;Số 20;5.5;72;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 20;3;Có;3;4,2 m;4 m;1357;Nhà riêng 
34803621;Cam đoan giá thật không ảo 100%, biệt thự 10x25m giá 43 tỷ, nhà phố 6x20m giá 26 tỷ, LH Mr Châu;Tân Phú;Nguyễn Thị Thập;43.0;250;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại CityLand Riverside;7;Không;5;7.36 m;164.26 m;1358;Nhà biệt thự, liền kề 
40307142;Quá rẻ - Bán lô đất diện tích 340m2 mặt Sông đường Thân Văn Nhiếp, An Phú, Quận 2 giá chỉ 36 tỷ;An Phú;Thân Văn Nhiếp;36.0;340;Hồ Chí Minh;Quận 2;Bán đất tại đường Thân Văn Nhiếp;4;Không;2;15 m;417.29 m;1359;Bán đất 
41003559;Bán tòa nhà MT Phổ Quang, P.2, Tân Bình - 7,5 x 30m - hầm 8 tầng, HĐT: 220tr, giá: 52 tỷ;2;Phổ Quang;52.0;225;Hồ Chí Minh;Tân Bình;Nhà mặt phố tại đường Phổ Quang;5;Có;8;7,5 m;87.65 m;1360;Nhà mặt phố 
41081077;Chính chủ cần bán nhà 17mx50m đường Kênh T10 gần cầu lớn, cách đường Vành Đai 3 250m. LH 0903 898 ***;;Kênh T10;15.0;780;Hồ Chí Minh;Hóc Môn;Nhà riêng tại đường Bờ Kênh;3;Có;1;4 m;4 m;1361;Nhà riêng 
41081897;Bán gấp nhà ngộp Ấp Tam Đông diện tích 142m2, 8.2mx 18m nhỉnh 4 tỷ, Thới Tam Thôn, Hóc Môn;;Ấp Tam Đông;4.3;142;Hồ Chí Minh;Hóc Môn;Nhà riêng tại đường Ấp Tam Đông;6;Không;2;8,2 m;405.19 m;1362;Nhà riêng 
40215222;Bán nhà riêng Miếu Gò Xoài, Bình Hưng Hòa A, Bình Tân;Bình Hưng Hòa A;Số 14 Miếu Gò Xoài;8.5;80;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Miếu Gò Xoài;3;Có;5;4 m;8 m;1363;Nhà riêng 
40431852;Khuôn đất biệt thự 2 mặt tiền đường 33 - phường An Phú - Quận 2. DT: 10 x 20m - giá bán 38 tỷ;An Phú;33;38.0;200;Hồ Chí Minh;Quận 2;Bán đất tại đường 33;6;Không;1;10 m;12 m;1364;Bán đất 
39306949;Hẻm 8m Hoàng Văn Thụ, P8 Phú Nhuận 165m2 - 12.5x13.5m - 5 tầng. Tiện KD đa ngành;8;Hoàng Văn Thụ;17.0;165;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Hoàng Văn Thụ;7;Không;5;12 m;8 m;1365;Nhà riêng 
41041134;Chủ nhà cần bán gấp - Duy nhất 1 căn giá 29 tỷ - Phố đi bộ Vạn Phúc City - Hầm 5 tầng;Hiệp Bình Phước;Quốc Lộ 13;29.0;140;Hồ Chí Minh;Thủ Đức;Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City;1;Có;5;7 m;14 m;1366;Nhà biệt thự, liền kề 
35005963;Kẹt Tiền Quá nên bán gấp biệt thự Nam Phú Villas, 12x24m, chỉ 35 tỷ, giá quá tốt, 0933 492 ***;Tân Thuận Đông;Trần Trọng Cung;35.0;288;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Nam Phú Villas;8;Có;4;12 m;14 m;1367;Nhà biệt thự, liền kề 
37849518;Cần bán gấp nhà Lê Văn Lương nối dài Nhà Bè, mới 100%, NH hỗ trợ vay nếu cần;;826C;1.38;40;Hồ Chí Minh;Nhà Bè;Nhà riêng tại đường 826C;2;Không;2;9.87 m;31.48 m;1368;Nhà riêng 
41051729;Chính chủ cần bán nhà Thới An, Q12, 4x15 60m2 1 trệt 1 lửng 3 lầu! 4PN! 5WC! Gia 6ty5 nhà đẹp;Thới An;Thới An 22;6.5;60;Hồ Chí Minh;Quận 12;Nhà riêng tại Song Minh Residence;4;Có;3;4 m;12 m;1369;Nhà riêng 
40960597;Chính chủ bán gấp nhà 5 tầng HXH thông, Dương Quảng Hàm P5, 5x12m đẩy nhanh trong tuần 7,39 tỷ TL;5;Dương Quảng Hàm;7.39;60;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Dương Quảng Hàm;4;Không;5;5 m;6 m;1370;Nhà riêng 
41051356;Nhà xây mới khu đồng bộ DT (4 x 18) 5 tầng có thang máy đường nhựa 8m. Cách Đầm Sen chỉ 3,5Km;Bình Trị Đông A;;5.9;72;Hồ Chí Minh;Bình Tân;Nhà riêng tại phường Bình Trị Đông A;5;Có;5;4 m;8 m;1371;Nhà riêng 
41050719;Bán nhà riêng chính chủ, diện tích đất 28,4m2, 39/25/42 Phú Thọ, phường 1, quận 11;1;Phú Thọ;5.5;28;Hồ Chí Minh;Quận 11;Nhà riêng tại đường Phú Thọ;4;Có;3;3 m;4 m;1372;Nhà riêng 
38390508;Sản phẩm tốt nhất mặt tiền Nguyễn Thị Thập DT: 5x20, 1 hầm 4 lầu, HĐ thuê 70tr/ tháng giá 31 tỷ;Tân Hưng;Nguyễn Thị Thập;31.0;100;Hồ Chí Minh;Quận 7;Nhà mặt phố tại đường Nguyễn Thị Thập;8;Không;3;37.52 m;465.03 m;1373;Nhà mặt phố 
40527734;Đi đâu mà vội mà vàng, dừng chân ghé lại giỏ hàng của em Top 10 căn Feliz En Vista cần bán 9/2024;Thạnh Mỹ Lợi;Phan Văn Đáng;16.5;181;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Feliz En Vista;4;Không;1;15.16 m;249.21 m;1374;Căn hộ chung cư 
39613892;Thật 100% căn hộ sổ hồng - giá rẻ nhất (2PN - 3.8 tỷ) - (3PN - 5.3 tỷ) tại Sunrise City Q. 7;Tân Hưng;Nguyễn Hữu Thọ;5.7;124;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Sunrise City;3;Không;3;27.48 m;525.2 m;1375;Căn hộ chung cư 
35591737;Giỏ hàng chuyển nhượng mới nhất tháng 9, giá tốt tại Verosa Park Khang Điền Quận 9 (TP Thủ Đức);Phú Hữu;Liên Phường;11.49;85;Hồ Chí Minh;Quận 9;Nhà biệt thự, liền kề tại Verosa Park Khang Điền;7;Không;5;5 m;470.97 m;1376;Nhà biệt thự, liền kề 
33424271;Như Ý Đức Hưng Group chuyên chung cư Q7 Riverside 2PN 2.75tỷ, 1PN + 1 2.3tỷ (nắm giá tốt, xem 24/7);Phú Thuận;Đào Trí;2.3;53;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Q7 Saigon Riverside;1;Không;1;8.18 m;33.16 m;1377;Căn hộ chung cư 
40786332;Bán căn hộ Hà Đô Centrosa Quận 10 giá 9 tỷ 108m2, liên hệ hotline PKD 0933 626 ***;12;3;9.0;108;Hồ Chí Minh;Quận 10;Căn hộ chung cư tại HaDo Centrosa Garden;3;Có;3;49.25 m;564.42 m;1378;Căn hộ chung cư 
40915322;Bán căn hộ Homyland Riverside 75m2 giá 3,3 tỷ, 81m2 giá 3,45 tỷ, 3PN 95m2 giá 4.2tỷ, LH 0915 698 ***;Bình Trưng Đông;Nguyễn Duy Trinh;3.38;75;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Homyland Riverside;2;Không;3;26.98 m;186.82 m;1379;Căn hộ chung cư 
39178876;Kẹt tiền quá bán gấp Tô Hiến Thành, Q10 55m2, 3PN, 1ty890 HXH;13;Tô Hiến Thành;1.89;52;Hồ Chí Minh;Quận 10;Nhà riêng tại đường Tô Hiến Thành;3;Có;2;5 m;344.51 m;1380;Nhà riêng 
40969053;Tin thật 100% - Cần bán nhanh giỏ hàng căn hộ Đảo Kim Cương từ 1-2-3-4PN-Duplex-Pent giá tốt nhất;Bình Trưng Tây;104;5.0;65;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;2;Có;5;18.64 m;168.37 m;1381;Căn hộ chung cư 
41036122;Bán căn hộ Eaton Park - Giỏ hàng xuất ngoại giao những căn đẹp nhất giai đoạn đầu tiên A5 & A6;An Phú;Mai Chí Thọ;9.4;75;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Eaton Park;2;Không;1;41.54 m;521.97 m;1382;Căn hộ chung cư 
41018391;Cần bán căn hộ chung cư Botanica Premier quận Tân Bình 2PN 3.3 tỷ view thoáng nhà đẹp, 0367 199 ***;2;Hồng Hà;3.3;57;Hồ Chí Minh;Tân Bình;Căn hộ chung cư tại Botanica Premier;2;Có;2;52.17 m;28.49 m;1383;Căn hộ chung cư 
37321720;Cập nhật giỏ hàng giá tốt nhất Safira từ 2- 3PN đặc biệt căn sân vườn 74m2 sổ có sẵn LH: 0901 372 ***;Phú Hữu;Võ Chí Công;3.05;67;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Safira Khang Điền;2;Có;3;43.15 m;202.69 m;1384;Căn hộ chung cư 
41034343;Nhà mới, full nội thất, đúc 5 tấm, có thang máy, (4m x 20m), đường Lê Văn Quới, Q. Bình Tân;Bình Hưng Hòa A;Lê Văn Quới;6.5;80;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Lê Văn Quới;6;Có;5;4 m;7 m;1385;Nhà riêng 
41031738;Chủ thiện chí bán lô đất D/Phú Nhuận lô F(14,3x20,5) LG 16m MT sông Đ/diện CV hướng ĐN giá 67tr/m2;Phước Long B;;19.64;293;Hồ Chí Minh;Quận 9;Đất nền dự án tại KDC Phú Nhuận - Phước Long B;3;Không;5;17.53 m;275.23 m;1386;Đất nền dự án 
34973340;Cam đoan giá tốt nhất Sadeco thật không ảo 100%, biệt thự 7x18m giá 18 tỷ, nhà phố 5x18m giá 14 tỷ;Tân Phong;Nguyễn Văn Linh;18.0;126;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Khu dân cư Ven Sông Sadeco;4;Không;3;13.17 m;423.55 m;1387;Nhà biệt thự, liền kề 
29527847;Rổ hàng sang nhượng giá tốt nhất Nam Long Trần Trọng Cung, 5x24m giá 14,3 tỷ, 8x24m giá 24 tỷ;Tân Thuận Đông;Trần Trọng Cung;14.3;120;Hồ Chí Minh;Quận 7;Nhà mặt phố tại Khu đô thị Nam Long;8;Có;3;27.84 m;12 m;1388;Nhà mặt phố 
41081593;Chính chủ Cần Bán DT 100m2 - 2 lầu HĐT 20tr 5.8 tỷ . Nguyễn Tri Phương Quận 10;4;Nguyễn Tri Phương;5.8;50;Hồ Chí Minh;Quận 10;Nhà riêng tại đường Nguyễn Tri Phương;3;Không;1;27.25 m;304.97 m;1389;Nhà riêng 
41081579;Bán đất xây biệt thự Quận 2 10x21,5m vị trí cực đẹp view sông giá chỉ hơn 160tr/m2;Thạnh Mỹ Lợi;Số 49;34.5;215;Hồ Chí Minh;Quận 2;Bán đất tại đường Số 49;7;Không;5;10 m;12 m;1390;Bán đất 
40175228;Akari City phase 2, hàng CĐT - trả góp 0đ/18tháng, ck đến 10%, vòng quay may mắn đến 60 triệu đồng;An Lạc;Võ Văn Kiệt;3.7;80;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Akari City Nam Long;2;Có;2;16.6 m;320.29 m;1391;Căn hộ chung cư 
41081578;Mặt tiền Miếu Nổi khu đường Hoa - Phan Xích Long, DT 4.1x16m, 4 tầng, giá 17,8 tỷ TL;3;Miếu Nổi;17.8;65;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Miếu Nổi;4;Không;4;37.96 m;374.09 m;1392;Nhà mặt phố 
21336933;Giá thật 100% biệt thự song lập Q7 Jamona Golden Silk 7,4x18m (133,2m2) giá 19 tỷ full nội thất;Tân Thuận Đông;Bùi Văn Ba;19.0;133;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Jamona Golden Silk;5;Không;3;40.52 m;18 m;1393;Nhà biệt thự, liền kề 
35792332;Tôi là chính chủ kẹt tiền cần bán gấp biệt thự KDC Phú Mỹ, đường lớn gần công viên 10.5x21m, 29 tỷ;Phú Mỹ;Số 10;29.0;220;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Khu dân cư Phú Mỹ;4;Không;4;30.7 m;425.61 m;1394;Nhà biệt thự, liền kề 
34179556;A Châu chính chủ bán căn nhà phố 5,2x20m 13,8tỷ & căn biệt thự 7,4x18m giá 19tỷ,không tiếp môi giới;Tân Thuận Đông;Bùi Văn Ba;13.8;104;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Jamona Golden Silk;4;Có;4;4.99 m;558.07 m;1395;Nhà biệt thự, liền kề 
38280722;Cam đoan chính chủ kẹt bank cần ra gấp 2 căn 7x20m nhà thô giá 15tỷ full nội thất 7x20m giá 15.5 tỷ;;Nguyễn Hữu Thọ;15.0;140;Hồ Chí Minh;Nhà Bè;Nhà biệt thự, liền kề tại Nine South Estates;3;Không;3;7 m;424.36 m;1396;Nhà biệt thự, liền kề 
40385090;Bán nhà vườn 136m2 (ngang 5.8m x Dài 24m) đường Hương Lộ 2 gần Ngã Tư Bốn Xã gần Đầm Sen;Bình Trị Đông A;Hương lộ 2;9.1;136;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Hương lộ 2;4;Có;2;5,8 m;7 m;1397;Nhà riêng 
40893509;Full rổ hàng 39 căn mua trực tiếp CĐT Kusto - tặng voucher NT 500tr - CK 9,5% giá từ 4.8 - 5.8 tỷ;Hiệp Bình Phước;Số 6;4.5;83;Hồ Chí Minh;Thủ Đức;Căn hộ chung cư tại Urban Green;2;Không;4;46.9 m;166.79 m;1398;Căn hộ chung cư 
41029938;Mặt tiền khu vip Phan Văn Trị, P. 2, Q. 5, KD đông đúc, mặt tiền 5,5m hiếm;2;Phan Văn Trị;16.9;46;Hồ Chí Minh;Quận 5;Nhà mặt phố tại đường Phan Văn Trị;4;Có;3;5,5 m;20 m;1399;Nhà mặt phố 
37038202;Bán căn hộ Đảo Kim Cương 1-2-3-4PN, Duplex, Garden - Pool - Sky Villa, giỏ hàng mới nhất, giá tốt;Bình Trưng Tây;;5.6;83;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;2;Có;1;12.12 m;390.58 m;1400;Căn hộ chung cư 
41029725;Bán căn 2PN - 2WC diện tích 78m2 giai đoạn 2 giá chỉ còn 3,650 tỷ;An Lạc;Võ Văn Kiệt;3.65;78;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Akari City Nam Long;2;Có;2;38.14 m;220.77 m;1401;Căn hộ chung cư 
34737013;Chính chủ cần bán căn hộ Flora Novia, 3 phòng ngủ, nội thất cao cấp mới nguyên, LH Thành 0913 807 ***;Linh Tây;Phạm Văn Đồng;3.85;80;Hồ Chí Minh;Thủ Đức;Căn hộ chung cư tại Flora Novia;3;Có;3;41.69 m;286.63 m;1402;Căn hộ chung cư 
35792424;Cần bán gấp biệt thự Himlam cam đoan giá tốt nhất khu 10x20, 1 hầm 1 trệt 2 lầu, Full NT, giá 39 tỷ;Tân Hưng;;39.0;200;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Khu đô thị Him Lam Kênh Tẻ;7;Không;2;46.91 m;29.13 m;1403;Nhà biệt thự, liền kề 
34798875;Gia đình cần bán gấp căn biệt thự Jamona City, 9x17m (full nội thất) - Giá 19 tỷ - LH: 0933 492 ***;Phú Thuận;Đào Trí;19.0;153;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Jamona City;5;Không;4;14.7 m;540.88 m;1404;Nhà biệt thự, liền kề 
41081883;Bán nhà đường Võ Văn Tần - bank đang thuê 200 triệu/tháng - 7m x 22m 5 tầng - giá 135 tỷ;5;Võ Văn Tần;135.0;160;Hồ Chí Minh;Quận 3;Nhà mặt phố tại đường Võ Văn Tần;4;Có;5;23.66 m;171.45 m;1405;Nhà mặt phố 
40623000;Hàng F0 mới ra lò chưa qua đầu tư, DT: 5.4x18m (mặt tiền đường đá xanh 6m) ngay ngã Ba Giồng;;Nguyễn Thị Ly;2.45;97;Hồ Chí Minh;Hóc Môn;Bán đất tại đường Nguyễn Thị Ly;2;Không;3;5,4 m;6 m;1406;Bán đất 
39178839;Nhà cấp 4 bán gấp Hương Lộ 2, Bình Tân 62m2 3PN, 1ty425 SHR;Bình Trị Đông A;Hương lộ 2;1.43;62;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Hương lộ 2;3;Có;3;5 m;541.02 m;1407;Nhà riêng 
40184765;Siêu phẩm! Bán nhà mặt tiền ngay Nguyễn Thị Minh Khai - 7x25m - hầm 7 tầng - Giá 77 tỷ TL, Quận 1;Nguyễn Cư Trinh;Nguyễn Thị Minh Khai;77.0;175;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Nguyễn Thị Minh Khai;6;Không;7;7 m;392.01 m;1408;Nhà mặt phố 
40707821;Chính thức nhận booking tháp A1-A2, chiết khấu 0.75% booking trong tháng 9, thanh toán 30% nhận nhà;An Phú;Mai Chí Thọ;6.0;55;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Eaton Park;1;Có;2;10.89 m;282.1 m;1409;Căn hộ chung cư 
41039257;Kẹt tiền bán nhanh nhà Lý Tự Trọng Quận 1. DT 63m2 sàn, 1trệt 2 lầu 2PN, 3WC vị trí sầm uất-4,9 tỷ;Bến Thành;Nguyễn Du;4.95;21;Hồ Chí Minh;Quận 1;Nhà riêng tại đường Nguyễn Du;2;Có;3;48.83 m;220.1 m;1410;Nhà riêng 
28788921;Được sự ủy quyền từ chủ nhà PKD Lavita Charm bán 2PN 2,8tỷ, VP tại dự án 24/7 LH 0931 866 ***;Trường Thọ;1;2.8;68;Hồ Chí Minh;Thủ Đức;Căn hộ chung cư tại Lavita Charm;2;Không;3;43.21 m;17.85 m;1411;Căn hộ chung cư 
41037939;Chính chủ cần bán căn góc đẹp nhất dự án Masterise Lumiere Boulevard Q9 - Khu đô thị Vinhomes Grand;Long Bình;Nguyễn Xiển;6.6;97;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Lumiere Boulevard;3;Không;4;17.9 m;65.38 m;1412;Căn hộ chung cư 
40923863;Chính chủ bán căn hộ chung cư 1PN+ view sông (vinhomes Grand Park Q.9);Long Bình;Nguyễn Xiển;1.9;47;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Rainbow - Vinhomes Grand Park;1;Không;4;3.81 m;40.95 m;1413;Căn hộ chung cư 
40463457;Cập nhật liên tục - bùng cháy giỏ hàng các căn hộ 3 phòng ngủ đáng mua nhất tại Empire City;Thủ Thiêm;Mai Chí Thọ;28.0;148;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Empire City Thủ Thiêm;3;Có;5;34.13 m;19.47 m;1414;Căn hộ chung cư 
39792931;Chủ nhà bán CHCC Hùng Vương Plaza, Quận 5, căn 3PN, tầng trung, suất ôtô, giá 6,6tỷ, LH: 0908 366 ***;12;Hồng Bàng;6.6;116;Hồ Chí Minh;Quận 5;Căn hộ chung cư tại Hùng Vương Plaza;3;Có;5;28.02 m;38.49 m;1415;Căn hộ chung cư 
40579976;Bán nhà 4 tầng Tân Phú căn góc 3 mặt tiền đường Bình Long thông ra Lê Thúc Hoạch gần Aeon Tân Phú;Tân Thới Hòa;Bình Long;8.5;88;Hồ Chí Minh;Tân Phú;Nhà mặt phố tại đường Bình Long;2;Không;4;4 m;339.02 m;1416;Nhà mặt phố 
40923563;Nhà khu căn cứ Lê Thị Hồng, Gò Vấp. DT: 5x18m, 3 lầu, 8.9 tỷ. Đất: 0344 778 ***;7;Lê Thị Hồng;8.9;90;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Lê Thị Hồng;5;Không;4;22.52 m;10 m;1417;Nhà riêng 
40547162;Bán nhà hẻm 370 Tân Sơn Nhì, 4x17m, 2 lầu, ST, 4PN, 4WC, nhà đẹp, 9.7 tỷ;Tân Sơn Nhì;Tân Sơn Nhì;9.7;68;Hồ Chí Minh;Tân Phú;Nhà riêng tại đường Tân Sơn Nhì;4;Có;4;4 m;12 m;1418;Nhà riêng 
41081618;Bán shophouse sổ hồng vĩnh viễn, 23tr/m2 (bao VAT & phí BT). LH: 0916 035 ***;;Lê Văn Lương;5.6;240;Hồ Chí Minh;Nhà Bè;Shophouse, nhà phố thương mại tại Hoàng Anh Gold House;5;Có;3;24.15 m;257.94 m;1419;Shophouse, nhà phố thương mại 
38618523;Mặt tiền Huỳnh Tấn Phát, kế khu chế xuất Tân Thuận, Q7, 355m2, full thổ cư, giá chỉ 35 tỷ TL;Tân Thuận Tây;Huỳnh Tấn Phát;35.0;355;Hồ Chí Minh;Quận 7;Bán đất tại đường Huỳnh Tấn Phát;4;Không;3;48.22 m;356.52 m;1420;Bán đất 
41037445;Biệt thự Dương Quảng Hàm, Gò Vấp. DT: 7x18m, trệt lầu. Giá 13 tỷ TL;6;Dương Quảng Hàm;13.0;126;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Dương Quảng Hàm;3;Không;2;12.89 m;8 m;1421;Nhà riêng 
40916920;Góc 3 mặt tiền Trần Khắc Chân - Q1 - 20x14m, XD: 2 Hầm + 12 tầng, HĐT: 300tr/tháng - giá: 75 tỷ;Tân Định;Trần Khắc Chân;75.0;280;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Trần Khắc Chân;7;Không;12;44.07 m;594.78 m;1422;Nhà mặt phố 
41081575;Nhà đẹp thiết kế hiện đại gần Aeon Cao Lỗ, P. 4, quận 8;4;Cao Lỗ;4.29;36;Hồ Chí Minh;Quận 8;Nhà riêng tại đường Cao Lỗ;2;Không;2;36.71 m;3,5 m;1423;Nhà riêng 
41081545;Bán nhà MT Đinh Bộ Lĩnh, P24, Bình Thạnh (5mx23,35m) CN: 97,5m2, trệt 2 lầu, chỉ 18.5tỷ;24;Đinh Bộ Lĩnh;18.5;97;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Đinh Bộ Lĩnh;2;Không;3;22.34 m;66.03 m;1424;Nhà mặt phố 
39558761;The Beverly cắt lỗ 2PN siêu đẹp BE5. XX. 20 tầng trung, trực diện công viên, hồ bơi 5,5 tỷ BH;Long Thạnh Mỹ;;5.5;80;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Beverly - Vinhomes Grand Park;2;Có;5;6.44 m;475.93 m;1425;Căn hộ chung cư 
41080218;Thật: 158m2 full thổ, hẻm 8m vỉa hè, nở hậu 10m, đường 48, Hiệp Bình Chánh, Thủ Đức;Hiệp Bình Chánh;48;8.7;158;Hồ Chí Minh;Thủ Đức;Bán đất tại đường 48;6;Không;5;6 m;8 m;1426;Bán đất 
40705115;Bán nhà MT Nguyễn Cửu Đàm, 4x20m, 2 lầu, ST, gần Tân Sơn Nhì, 13.2 tỷ;Tân Sơn Nhì;Nguyễn Cửu Đàm;13.2;80;Hồ Chí Minh;Tân Phú;Nhà mặt phố tại đường Nguyễn Cửu Đàm;4;Có;4;4 m;20 m;1427;Nhà mặt phố 
40777849;Bán nhà 3 tầng mặt tiền đường 882, Phú Hữu - Chỉ 5,2 Tỷ;Phú Hữu;882;5.2;64;Hồ Chí Minh;Quận 9;Nhà mặt phố tại đường 882;3;Không;3;48.26 m;8 m;1428;Nhà mặt phố 
41080950;Căn hộ Studio Vinhomes Q. 9. DT: 31m2. T/toán 194 triệu. Nhận nhà về ở ngay. LH: 0938 111 ***;Long Bình;Nguyễn Xiển;1.9;31;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Glory Heights - Vinhomes Grand Park;2;Có;1;10.41 m;457.73 m;1429;Căn hộ chung cư 
40609079;Tìm mua căn hộ The Beverly Solari, đối diện Vincom, Vinbus, mua trực tiếp từ CĐT giá tốt nhất;Long Thạnh Mỹ;;2.88;67;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Beverly Solari - Vinhomes Grand Park;2;Có;2;30.54 m;162.83 m;1430;Căn hộ chung cư 
40762627;Về quê dưỡng già bán nhà Trần Quốc Thảo, Q3, 46m2 3PN 1ty635;9;Trần Quốc Thảo;1.64;46;Hồ Chí Minh;Quận 3;Nhà riêng tại đường Trần Quốc Thảo;2;Không;1;17.38 m;4 m;1431;Nhà riêng 
41070193;Bán nhà góc 2 mặt tiền Sương Nguyệt Ánh, Phường Bến Thành, Quận 1;Bến Thành;Sương Nguyệt Ánh;195.0;221;Hồ Chí Minh;Quận 1;Nhà mặt phố tại đường Sương Nguyệt Ánh;3;Không;1;8 m;411.04 m;1432;Nhà mặt phố 
